booking_id,booking_datetime,checkin_date,lead_time_days,stay_nights,num_rooms,num_adults,num_children,customer_age,loyalty_points,avg_daily_rate,discount_pct,distance_to_airport_km,competitor_rate,marketing_score,seasonal_index,market_segment,channel,room_type,meal_plan,customer_tier,country_code,weekend_flag,target_class,target_value
53329,20:34.7,1/29/2024,162,5,1,1,0,30,363.5,132.44,15,4.16,140.17,0.635,0.7,Group,Direct,Deluxe,HB,Silver,ES,No,Completed,354.04
21302,28:13.2,9/26/2024,201,3,1,2,0,33,262.9,147.85,25,14.1,146.47,0.103,1.05,Leisure,Direct,Standard,HB,Silver,AU,No,Completed,383.86
38737,52:30.1,3/4/2024,137,2,1,1,0,35,3888.0,133.93,25,12.1,135.05,0.305,0.85,Corporate,Direct,Deluxe,BB,Silver,SG,No,NoShow,169.24
98140,13:49.6,5/19/2024,212,1,2,2,1,46,3178.3,131.31,15,10.23,134.66,0.393,1.0,Corporate,Direct,Economy,BB,Bronze,IN,Yes,Cancelled,226.17
150087,05:28.6,1/3/2026,296,4,2,2,0,39,4801.0,117.48,20,4.61,127.09,0.666,0.7,Group,Corporate,Presidential,BB,Bronze,CN,Yes,Cancelled,494.35
75132,49:23.0,2/24/2024,312,2,1,2,1,53,744.9,213.36,10,6.72,226.72,0.31,0.75,Other,OTA,Executive,SC,Silver,DK,Yes,Cancelled,262.01
62214,47:14.8,8/5/2024,242,1,1,1,1,44,374.1,80.38,0,9.34,78.4,0.429,1.3,Group,Direct,Suite,BB,Gold,NZ,No,NoShow,108.07
182194,56:56.4,4/10/2024,113,4,1,1,0,45,631.0,204.82,20,6.0,197.68,0.277,0.9,Leisure,OTA,Family,BB,Bronze,AT,No,Cancelled,575.07
143448,37:09.5,10/20/2025,359,4,1,2,0,40,826.0,94.11,30,4.5,95.87,0.128,0.95,Corporate,OTA,Family,HB,Bronze,IN,No,Completed,239.59
125752,06:51.8,9/1/2025,182,7,1,2,0,72,1031.1,126.97,20,15.95,130.85,0.124,1.05,Leisure,OTA,Executive,BB,Bronze,BE,No,Completed,668.88
78042,17:37.8,3/5/2025,361,5,1,2,0,29,214.4,195.33,15,6.25,200.437,0.26,0.85,Other,OTA,Presidential,BB,Platinum,JP,No,NoShow,745.3
169687,13:21.3,4/15/2025,293,3,1,2,1,66,2485.3,164.61,20,19.02,160.37,0.433,0.9,Other,OTA,Standard,BB,Bronze,MX,No,NoShow,385.43
88322,06:11.0,7/24/2025,326,2,1,1,1,26,1586.4,116.89,0,3.26,120.58,0.232,1.35,Group,OTA,Economy,BB,Silver,CN,No,Cancelled,314.55
165561,12:05.0,8/12/2023,39,1,2,3,1,40,1112.0,128.08,20,4.24,120.1,0.328,1.3,Corporate,OTA,Family,BB,Gold,FR,Yes,NoShow,269.9
61795,49:26.1,4/29/2023,107,1,1,1,0,26,287.2,115.53,10,9.03,115.43,0.175,0.9,Group,OTA,Suite,HB,Bronze,FI,Yes,Cancelled,95.75
69503,31:53.2,1/5/2024,313,2,3,4,1,30,747.6,195.98,25,6.22,186.43,0.432,0.7,Business,OTA,Studio,BB,Gold,BR,Yes,NoShow,657.43
116968,57:40.0,8/3/2023,67,2,1,2,0,22,382.5,136.19,25,3.91,142.43,0.267,1.3,Other,OTA,Presidential,BB,Bronze,US,No,Cancelled,255.11
93216,41:54.4,6/5/2025,72,3,1,2,1,49,769.4,125.38,20,4.85,129.45,0.403,1.2,Business,OTA,Presidential,BB,Silver,SA,No,NoShow,373.62
178188,04:17.6,2/10/2026,296,2,3,3,0,46,332.3,177.7,15,3.11,180.2,0.219,0.75,Other,Direct,Deluxe,HB,Bronze,BE,No,Completed,628.07
102761,51:44.2,4/18/2024,319,1,1,2,0,70,791.3,142.1,10,14.94,134.84,0.339,0.9,Other,OTA,Family,BB,Silver,BR,No,Completed,110.87
63110,38:45.5,8/2/2024,265,1,2,2,0,26,1864.3,78.75,15,6.12,83.28,0.395,1.3,Leisure,Direct,Studio,HB,Bronze,TR,Yes,Completed,176.18
30853,57:20.1,6/23/2025,100,3,1,1,0,39,496.3,89.68,10,5.14,87.11,0.108,1.2,Business,OTA,Executive,SC,Bronze,SE,No,NoShow,274.42
197131,40:14.3,6/17/2024,114,1,2,3,0,44,129.8,86.68,10,2.53,82.86,0.231,1.2,Other,Direct,Family,HB,Gold,DE,No,NoShow,189.31
43022,40:22.0,2/13/2026,286,2,1,1,0,47,1536.5,170.92,15,5.09,170.65,0.759,0.75,Group,TravelAgent,Family,BB,Bronze,JP,Yes,NoShow,222.25
54128,02:14.2,5/4/2025,152,3,2,3,1,32,1090.8,185.33,5,9.09,191.1,0.265,1.0,Leisure,OTA,Suite,HB,Bronze,CN,Yes,Cancelled,1089.08
127376,47:53.2,5/4/2024,41,1,1,1,0,35,2263.5,147.58,10,4.79,144.39,0.123,1.0,Corporate,Direct,Studio,BB,Bronze,NL,Yes,Cancelled,126.02
11257,04:17.6,12/2/2023,266,3,1,2,0,45,3175.4,107.72,0,3.33,111.33,0.465,0.75,Business,Corporate,Presidential,BB,Bronze,BE,Yes,Cancelled,250.95
76167,43:23.4,12/21/2024,212,4,1,2,1,30,7783.6,50.0,0,7.26,54.71,0.098,0.75,Business,TravelAgent,Studio,SC,Bronze,FI,Yes,Cancelled,163.47
81906,37:47.7,5/18/2023,92,1,1,2,0,70,2581.4,207.97,25,7.15,224.32,0.119,1.0,Corporate,Direct,Economy,BB,Bronze,MX,No,Completed,159.83
197865,03:10.3,6/8/2025,335,2,1,1,1,60,1741.3,127.91,0,3.56,138.62,0.185,1.2,Corporate,Direct,Deluxe,BB,Silver,PT,Yes,NoShow,298.18
88140,19:38.9,4/19/2025,69,3,2,2,1,44,470.8,166.27,0,2.6,166.38,0.078,0.9,Business,Direct,Suite,HB,Gold,IN,Yes,NoShow,909.8
95980,07:49.2,8/19/2024,210,2,2,2,0,51,2121.2,123.14,15,4.6,135.06,0.483,1.3,Corporate,Direct,Standard,BB,Silver,KR,No,NoShow,502.65
126716,53:37.0,3/21/2025,74,3,1,2,1,36,446.2,95.04,0,13.12,105.87,0.22,0.85,Other,OTA,Economy,BB,Silver,IN,Yes,Cancelled,238.05
102207,09:51.0,6/22/2024,319,4,1,1,1,57,1090.8,199.79,20,5.52,202.21,0.172,1.2,Leisure,TravelAgent,Family,BB,Bronze,IT,Yes,NoShow,844.53
141261,37:10.6,4/29/2024,152,4,1,2,1,28,645.8,129.28,10,11.27,141.2,0.395,0.9,Group,OTA,Standard,SC,Silver,IE,No,Cancelled,395.69
108515,48:06.3,9/7/2025,181,3,1,2,1,38,1317.6,112.73,5,7.12,118.94,0.172,1.05,Group,OTA,Studio,HB,Gold,NO,Yes,NoShow,324.67
191294,03:13.4,8/3/2025,157,7,1,2,0,42,232.6,209.2,10,5.83,212.49,0.127,1.3,Leisure,OTA,Suite,FB,Gold,DE,Yes,NoShow,1721.62
140675,47:07.7,7/16/2023,3,3,1,2,0,51,1389.5,170.99,25,11.77,166.64,0.245,1.35,Group,OTA,Suite,HB,Bronze,DE,Yes,Cancelled,530.78
97801,58:22.8,1/30/2025,363,4,1,1,0,52,5983.6,122.6,5,10.7,140.64,0.06,0.7,Leisure,Direct,Standard,BB,Bronze,AU,No,Cancelled,324.46
55465,06:33.5,3/24/2025,190,1,2,3,0,73,619.2,138.5,0,3.03,137.36,0.561,0.85,Other,TravelAgent,Presidential,HB,Platinum,JP,No,Completed,218.06
111489,21:18.8,8/10/2024,147,2,2,3,1,54,962.5,98.05,0,17.76,100.68,0.392,1.3,Leisure,TravelAgent,Family,HB,Bronze,CH,Yes,NoShow,490.04
111497,02:16.0,9/30/2025,123,4,1,2,0,42,732.8,100.46,5,4.72,102.97,0.455,1.05,Corporate,OTA,Family,HB,Bronze,DK,No,Cancelled,409.71
112733,34:23.8,5/26/2023,58,4,1,1,0,43,1090.8,173.75,0,3.18,175.14,0.12,1.0,Business,Direct,Suite,SC,Bronze,CH,Yes,Cancelled,750.96
196866,09:50.8,2/2/2024,86,3,2,3,0,37,82.3,146.78,5,12.12,156.1,0.445,0.75,Other,OTA,Deluxe,SC,Bronze,NL,Yes,NoShow,609.01
97849,07:11.4,10/24/2023,202,2,1,1,1,44,1730.3,184.51,10,9.06,173.39,0.219,0.95,Corporate,OTA,Deluxe,BB,Silver,MX,No,NoShow,291.81
129157,57:21.4,3/5/2026,300,2,1,1,1,48,724.1,134.86,15,4.28,140.44,0.242,0.85,Business,TravelAgent,Executive,BB,Bronze,KR,No,NoShow,179.54
87285,39:20.2,9/9/2024,332,7,1,1,0,46,1090.8,196.88,5,5.17,181.33,0.071,1.05,Other,OTA,Family,HB,Bronze,FR,No,Completed,1308.29
132829,32:11.1,1/11/2024,316,3,1,1,1,31,1738.4,163.21,5,4.61,170.61,0.202,0.7,Group,OTA,Studio,FB,Gold,AT,No,NoShow,281.47
15823,26:06.9,5/9/2025,216,1,1,1,2,36,173.2,159.32,15,9.75,164.57,0.387,1.0,Group,OTA,Family,BB,Gold,DK,Yes,NoShow,142.54
52204,56:25.9,12/20/2025,209,2,1,1,0,21,1472.3,102.98,15,3.51,100.94,0.116,0.75,Leisure,OTA,Family,HB,Bronze,SG,Yes,NoShow,126.03
177226,21:56.0,11/11/2025,237,3,1,1,1,49,568.9,174.83,5,11.02,184.59,0.255,0.8,Other,OTA,Economy,BB,Gold,JP,No,NoShow,430.68
147942,20:38.9,5/30/2025,205,2,1,1,1,38,1004.0,149.58,0,8.23,159.72,0.43,1.0,Group,Direct,Studio,BB,Bronze,IT,Yes,Cancelled,309.25
133340,35:57.9,4/3/2023,43,4,1,2,1,50,597.9,50.84,10,9.4,52.27,0.168,0.9,Corporate,OTA,Suite,HB,Silver,ES,No,Cancelled,156.98
195834,26:07.8,7/26/2025,103,4,1,1,1,44,925.5,166.79,0,6.31,171.63,0.622,1.35,Group,OTA,Economy,FB,Bronze,CH,Yes,Cancelled,934.46
105722,44:26.3,9/13/2024,114,4,1,1,0,47,1248.5,149.37,20,3.39,154.36,0.269,1.05,Corporate,OTA,Family,BB,Silver,CH,Yes,Cancelled,511.71
151877,28:55.4,10/17/2024,89,3,1,1,2,45,368.7,154.74,5,5.21,150.37,0.635,0.95,Other,Direct,Presidential,BB,Silver,IT,No,Cancelled,419.82
170073,37:05.7,11/20/2024,162,5,1,2,0,44,349.5,200.94,15,6.49,201.604,0.25,0.8,Other,Direct,Deluxe,BB,Gold,AT,No,NoShow,673.2
97370,59:04.8,2/25/2024,148,3,1,1,2,29,457.6,146.37,0,12.4,136.8,0.106,0.75,Group,OTA,Economy,HB,Bronze,IN,Yes,Cancelled,325.56
3983,36:55.7,7/18/2024,273,4,2,3,0,55,861.6,150.21,5,3.39,148.53,0.173,1.35,Leisure,Direct,Executive,HB,Gold,IT,No,Completed,1458.66
181492,40:15.5,2/28/2024,336,6,2,2,1,42,803.2,189.7,0,11.14,195.7,0.538,0.75,Leisure,OTA,Suite,BB,Bronze,SG,No,Cancelled,1552.14
46269,41:06.5,3/27/2023,13,3,1,2,0,57,848.6,177.4,0,7.29,195.69,0.48,0.85,Corporate,Direct,Executive,SC,Silver,IE,No,Cancelled,459.0
16624,13:49.1,2/2/2026,264,1,1,1,1,58,1037.7,97.81,5,3.33,90.67,0.277,0.75,Corporate,Corporate,Studio,BB,Gold,CA,No,NoShow,70.99
126800,41:36.3,5/3/2025,222,3,2,3,0,49,984.8,108.54,0,4.93,112.07,0.291,1.0,Group,OTA,Executive,BB,Bronze,BR,Yes,Cancelled,639.42
136083,32:44.8,10/19/2024,189,1,1,2,0,50,815.0,101.97,0,2.78,105.74,0.28,0.95,Corporate,Direct,Suite,BB,Gold,IE,Yes,Cancelled,101.26
76407,39:42.1,12/7/2023,204,4,1,1,0,55,635.3,122.06,20,8.43,121.44,0.483,0.75,Other,TravelAgent,Standard,BB,Silver,AU,No,NoShow,285.9
189318,23:28.3,6/25/2024,68,4,1,1,1,42,796.3,151.59,0,12.51,161.98,0.072,1.2,Leisure,OTA,Deluxe,BB,Bronze,BE,No,NoShow,755.89
78653,16:19.9,3/15/2026,299,4,1,1,0,27,1655.5,67.08,0,5.59,71.63,0.38,0.85,Business,Direct,Presidential,HB,Gold,JP,Yes,NoShow,214.19
129876,27:25.8,11/27/2023,3,2,2,2,1,36,8393.1,146.59,5,7.7,149.6,0.117,0.8,Corporate,Corporate,Deluxe,BB,Silver,BE,No,Cancelled,456.49
50530,46:55.9,12/22/2025,208,3,1,1,2,32,3381.7,132.09,5,8.84,131.81,0.327,0.75,Group,Direct,Family,HB,Bronze,KR,No,Cancelled,275.82
33416,38:59.9,10/13/2025,261,4,1,2,0,50,2070.2,126.4,0,4.48,135.89,0.134,0.95,Other,Direct,Presidential,BB,Bronze,NO,No,Cancelled,466.09
3715,06:12.8,10/29/2025,349,4,1,1,1,48,790.2,161.49,25,2.66,165.71,0.329,0.95,Corporate,OTA,Studio,HB,Silver,NO,No,NoShow,461.43
60296,44:38.0,3/11/2025,227,1,1,1,0,47,632.3,62.34,0,12.6,58.56,0.24,0.85,Other,Direct,Presidential,SC,Bronze,JP,No,NoShow,52.08
137432,29:59.5,1/30/2024,80,5,1,1,0,49,903.7,142.11,0,5.83,137.24,0.234,0.7,Leisure,OTA,Family,BB,Platinum,FR,No,NoShow,430.9
82446,43:44.4,7/21/2024,89,4,2,2,0,37,1085.2,109.12,10,5.27,121.36,0.393,1.35,Group,Direct,Executive,BB,Bronze,SG,Yes,Completed,1043.81
14660,10:28.2,6/6/2025,242,3,1,2,1,23,1138.6,182.12,15,5.65,187.32,0.474,1.2,Leisure,TravelAgent,Suite,BB,Bronze,MX,Yes,NoShow,599.62
166519,14:27.2,5/2/2024,166,4,1,1,1,27,3139.5,210.67,25,6.11,209.36,0.342,1.0,Other,TravelAgent,Standard,BB,Bronze,ES,No,NoShow,662.91
40532,22:08.4,1/1/2025,272,5,1,1,1,70,425.8,159.73,0,13.38,155.73,0.671,0.7,Group,Direct,Executive,FB,Silver,AE,No,Completed,525.42
58493,47:41.8,12/30/2023,323,2,2,3,0,36,469.2,147.17,10,3.2,148.36,0.115,0.75,Leisure,OTA,Presidential,HB,Bronze,FR,Yes,Cancelled,442.26
161694,23:54.7,5/2/2024,0,1,1,2,0,49,464.3,155.08,20,5.68,155.7,0.658,1.0,Leisure,Direct,Executive,HB,Bronze,CH,No,NoShow,114.87
149145,28:15.1,10/8/2023,13,5,2,3,1,38,56.0,85.15,20,18.54,84.81,0.367,0.95,Corporate,Direct,Executive,BB,Bronze,NL,Yes,Cancelled,622.59
15086,53:08.8,8/3/2025,315,5,3,4,0,51,2234.1,145.82,5,10.49,144.95,0.347,1.3,Corporate,OTA,Standard,HB,Bronze,ZA,Yes,NoShow,2610.82
103646,38:24.4,12/8/2023,199,4,1,1,1,57,923.3,93.88,15,2.56,93.21,0.174,0.75,Corporate,Direct,Executive,SC,Bronze,TR,Yes,NoShow,233.73
189134,32:03.2,6/24/2025,23,5,1,2,0,45,6389.6,113.82,5,4.82,104.3,0.025,1.2,Other,OTA,Suite,BB,Bronze,DK,No,Cancelled,650.24
8708,23:42.0,1/2/2024,297,4,2,3,1,35,379.7,105.68,10,4.18,110.5,0.767,0.7,Leisure,OTA,Deluxe,HB,Bronze,NL,No,NoShow,510.38
191934,12:53.2,10/21/2025,301,2,2,3,0,47,374.8,153.7,5,13.97,154.41,0.238,0.95,Business,Direct,Suite,BB,Gold,IT,No,Completed,561.19
168915,40:23.1,6/2/2024,128,3,1,1,0,59,1332.5,134.5,0,3.05,135.24,0.145,1.2,Corporate,Direct,Economy,HB,Bronze,CH,Yes,NoShow,466.76
37195,58:41.9,12/22/2023,242,7,1,1,0,50,21094.8,141.49,20,5.57,145.01,0.522,0.75,Leisure,OTA,Family,HB,Silver,KR,Yes,Completed,586.6
182247,53:18.6,7/3/2024,237,4,1,2,1,42,798.5,123.5,10,3.46,124.59,0.061,1.35,Group,OTA,Economy,HB,Gold,CH,No,NoShow,584.44
32196,46:02.3,10/24/2023,96,1,2,2,0,23,8182.6,109.11,5,3.42,108.58,0.25,0.95,Group,OTA,Presidential,SC,Bronze,IN,No,NoShow,197.45
191006,36:55.5,9/25/2024,294,2,2,2,0,68,273.0,194.44,25,15.86,208.94,0.253,1.05,Business,TravelAgent,Studio,BB,Bronze,CH,No,Completed,646.34
43326,00:38.6,7/25/2025,111,7,1,1,1,55,675.0,76.72,30,6.44,88.16,0.476,1.35,Group,OTA,Standard,SC,Silver,AU,Yes,Completed,523.64
150696,33:35.6,8/22/2024,204,1,1,1,0,39,287.4,155.1,15,3.64,160.82,0.054,1.3,Business,OTA,Economy,SC,Silver,AT,No,Cancelled,164.11
112032,07:32.6,9/5/2023,196,5,2,3,0,42,439.3,215.78,15,4.01,217.66,0.094,1.05,Business,OTA,Standard,BB,Silver,NO,No,NoShow,1733.29
4347,41:44.9,7/6/2023,44,5,1,1,1,22,715.8,126.34,20,7.97,128.03,0.085,1.35,Leisure,OTA,Studio,SC,Gold,CA,No,NoShow,655.18
131114,08:06.5,3/1/2025,232,4,1,1,0,43,889.8,200.25,15,8.13,200.34,0.145,0.85,Group,TravelAgent,Standard,BB,Gold,IT,Yes,NoShow,571.15
101321,18:52.8,9/27/2024,82,1,1,1,2,56,281.0,105.85,20,10.27,112.51,0.164,1.05,Business,OTA,Standard,BB,Bronze,IT,Yes,NoShow,82.62
71210,30:49.0,6/25/2024,275,10,2,2,0,46,1090.8,120.6,10,8.93,127.21,0.433,1.2,Corporate,OTA,Presidential,HB,Silver,JP,No,Cancelled,2556.14
17269,13:19.8,12/6/2024,196,3,1,1,0,53,307.4,170.1,5,4.72,192.07,0.019,0.75,Business,Direct,Deluxe,BB,Bronze,DK,Yes,Cancelled,336.39
69262,36:03.2,12/26/2023,7,4,2,3,0,54,1090.8,156.6,0,6.0,170.35,0.301,0.75,Leisure,Direct,Studio,FB,Bronze,CA,No,Cancelled,890.01
86499,49:56.7,5/20/2025,203,2,2,3,1,36,10261.3,136.71,10,5.95,146.54,0.222,1.0,Other,OTA,Presidential,BB,Bronze,SE,No,NoShow,456.47
160603,21:41.0,7/13/2023,90,4,1,1,1,36,748.3,101.38,0,6.81,101.99,0.265,1.35,Business,Direct,Standard,HB,Bronze,NZ,No,NoShow,570.24
130050,39:39.9,7/24/2023,181,3,3,3,0,20,1548.2,148.56,5,3.67,147.388,0.265,1.35,Corporate,OTA,Executive,BB,Silver,IE,No,NoShow,1632.46
60690,25:44.0,11/1/2023,92,3,1,2,0,23,837.1,50.0,0,3.95,50.94,0.027,0.8,Business,OTA,Deluxe,HB,Gold,AE,No,Completed,121.45
182107,50:43.0,5/21/2025,126,4,1,1,1,41,1937.4,125.49,5,5.15,128.27,0.222,1.0,Other,OTA,Presidential,BB,Gold,TR,No,Cancelled,457.6
171786,32:03.2,8/30/2025,156,2,2,3,0,45,1557.9,240.88,10,9.88,244.22,0.072,1.3,Leisure,TravelAgent,Suite,HB,Gold,BE,Yes,Cancelled,1087.33
20828,24:36.5,6/1/2025,323,2,1,1,1,47,3350.3,130.72,0,10.11,127.23,0.51,1.2,Other,OTA,Studio,BB,Bronze,FR,Yes,NoShow,336.5
107053,39:40.0,12/2/2023,272,5,2,3,1,30,964.3,100.74,0,3.35,107.26,0.165,0.75,Business,OTA,Deluxe,BB,Bronze,BR,Yes,Completed,839.08
6463,50:50.9,3/18/2024,2,7,3,3,0,42,1168.8,119.28,10,6.2,123.78,0.246,0.85,Corporate,OTA,Studio,BB,Silver,TR,No,Cancelled,1834.67
115816,57:04.3,4/7/2025,295,7,1,1,2,41,956.1,90.35,10,6.86,90.45,0.318,0.9,Group,Direct,Executive,BB,Gold,SG,No,NoShow,465.12
65833,34:04.6,3/6/2023,56,5,1,2,0,39,1002.1,241.62,5,11.37,247.11,0.266,0.85,Other,TravelAgent,Deluxe,FB,Bronze,ES,No,Completed,1046.11
2967,11:10.9,9/10/2025,157,1,3,4,0,48,1486.9,84.6,10,7.05,79.38,0.568,1.05,Leisure,TravelAgent,Standard,BB,Silver,TR,No,NoShow,237.31
3636,28:02.1,3/25/2025,158,5,1,2,1,65,724.8,129.44,0,13.79,133.13,0.408,0.85,Other,Direct,Deluxe,SC,Bronze,FI,No,Cancelled,539.72
65972,19:11.4,10/23/2024,314,4,1,2,1,55,1358.2,231.92,25,7.42,240.72,0.185,0.95,Group,Direct,Economy,HB,Bronze,SE,No,Completed,633.65
46342,37:21.4,9/9/2024,135,4,1,1,0,42,3723.8,182.87,5,8.18,188.93,0.054,1.05,Corporate,OTA,Standard,BB,Silver,DK,No,NoShow,686.01
106713,06:59.7,10/6/2024,246,1,2,3,1,32,253.8,114.37,30,13.25,110.96,0.022,0.95,Group,OTA,Studio,HB,Bronze,GB,Yes,Completed,166.62
142363,48:52.2,5/27/2025,111,4,2,2,1,53,344.9,145.25,5,4.61,148.3,0.304,1.0,Group,Direct,Executive,SC,Platinum,GB,No,NoShow,1147.59
147044,50:12.4,9/30/2023,153,3,1,2,1,61,1030.7,232.63,5,6.45,243.19,0.428,1.05,Leisure,OTA,Deluxe,BB,Bronze,JP,Yes,Cancelled,721.26
181752,39:12.6,10/16/2024,16,1,1,1,0,49,250.1,165.15,10,5.84,171.82,0.32,0.95,Leisure,Direct,Studio,HB,Silver,CA,No,Completed,136.56
77121,09:19.0,3/21/2023,35,5,1,1,0,46,330.4,114.71,0,3.25,118.46,0.036,0.85,Business,OTA,Standard,BB,Bronze,SA,No,Cancelled,499.87
102185,05:33.3,8/21/2025,285,2,2,3,1,63,164.0,139.89,10,5.79,149.75,0.26,1.3,Group,TravelAgent,Studio,BB,Gold,CH,No,Completed,659.89
170916,20:01.4,11/12/2023,83,3,2,3,0,42,2278.0,168.62,0,4.8,158.79,0.286,0.8,Business,Direct,Suite,SC,Gold,CA,Yes,Cancelled,737.62
192687,19:32.9,8/22/2025,281,4,1,2,0,40,1510.9,115.05,25,20.41,121.53,0.084,1.3,Business,Direct,Executive,FB,Silver,SA,Yes,Cancelled,435.14
548,19:41.9,12/17/2023,43,2,2,2,1,50,101.0,123.55,10,7.02,125.44,0.117,0.75,Group,Direct,Family,HB,Silver,DE,Yes,Cancelled,318.26
178337,06:25.0,12/23/2023,68,2,1,2,0,40,900.5,182.64,0,11.87,182.33,0.27,0.75,Business,Direct,Studio,HB,Gold,SE,Yes,Cancelled,260.1
86912,53:54.7,10/17/2024,296,4,1,2,1,24,123.1,164.61,20,8.45,167.7,0.41,0.95,Business,TravelAgent,Standard,BB,Silver,ES,No,Cancelled,496.72
38383,40:09.7,7/29/2025,68,4,1,2,0,18,1821.3,153.24,0,4.69,153.44,0.477,1.35,Leisure,Direct,Deluxe,BB,Bronze,AE,No,NoShow,858.9
18319,35:09.2,5/1/2025,222,3,1,1,1,43,728.8,125.83,0,2.72,117.23,0.593,1.0,Business,Direct,Standard,BB,Bronze,AU,No,Cancelled,381.87
142658,01:44.8,6/21/2023,53,4,2,2,0,35,115.8,103.05,20,15.58,114.99,0.169,1.2,Leisure,Direct,Studio,BB,Silver,MX,No,NoShow,795.21
185252,21:20.2,8/20/2024,100,3,1,2,0,51,1105.5,155.53,20,4.37,158.74,0.242,1.3,Corporate,Corporate,Standard,BB,Bronze,CN,No,Completed,478.49
15103,40:54.7,5/2/2024,131,5,1,1,1,51,1211.1,161.02,5,4.42,165.13,0.297,1.0,Corporate,Direct,Studio,HB,Bronze,IT,No,Cancelled,765.31
139247,31:09.1,10/4/2025,145,2,1,2,0,47,3242.0,143.07,5,5.39,142.44,0.268,0.95,Other,Direct,Economy,BB,Gold,CN,Yes,Cancelled,271.36
67178,47:04.2,12/8/2023,194,2,1,2,1,52,4256.0,89.0,10,5.36,96.21,0.361,0.75,Business,TravelAgent,Suite,FB,Bronze,ES,Yes,NoShow,123.86
186336,09:45.8,9/23/2025,182,4,2,3,1,41,1144.1,122.36,0,16.09,125.476,0.265,1.05,Business,OTA,Standard,BB,Silver,ZA,No,Completed,1026.4
81862,35:09.5,6/26/2025,298,6,1,1,2,27,1399.7,165.36,25,10.39,168.84,0.272,1.2,Corporate,Direct,Deluxe,HB,Silver,CN,No,Completed,911.35
159584,59:39.2,1/8/2024,250,3,1,2,0,44,450.0,180.29,15,3.8,162.38,0.316,0.7,Corporate,OTA,Presidential,SC,Platinum,ZA,No,NoShow,302.48
9519,31:22.5,12/27/2024,197,6,1,1,1,44,8735.7,138.02,0,5.58,143.38,0.38,0.75,Other,TravelAgent,Studio,HB,Bronze,KR,Yes,NoShow,597.18
72800,11:41.9,1/10/2026,355,6,1,2,0,18,133.7,146.17,20,5.43,160.39,0.295,0.7,Other,Direct,Standard,BB,Silver,NZ,Yes,NoShow,528.64
112238,20:25.7,2/20/2024,212,3,2,2,1,37,613.0,140.82,0,9.94,153.38,0.198,0.75,Leisure,TravelAgent,Executive,BB,Bronze,CH,No,Cancelled,654.44
32297,10:22.9,3/9/2025,191,2,2,3,0,34,268.4,50.0,10,14.24,49.87,0.429,0.85,Group,OTA,Economy,BB,Silver,IN,Yes,Cancelled,160.98
196578,21:52.4,1/3/2024,337,3,1,2,1,38,3681.7,148.0,15,8.27,147.9,0.305,0.7,Leisure,OTA,Deluxe,HB,Bronze,DE,No,NoShow,263.43
38047,37:06.8,12/4/2024,107,1,1,2,2,32,5790.1,184.77,10,4.89,194.98,0.221,0.75,Corporate,TravelAgent,Deluxe,SC,Bronze,NO,No,Completed,115.19
129857,25:48.0,3/6/2024,250,6,1,2,0,37,373.4,137.1,20,13.59,149.19,0.494,0.85,Business,Direct,Studio,BB,Silver,TR,No,Cancelled,599.41
47774,00:45.5,9/30/2025,242,4,1,1,2,47,745.4,82.21,25,15.74,88.34,0.456,1.05,Other,OTA,Standard,BB,Bronze,AT,No,Cancelled,251.46
110186,23:32.0,8/1/2025,273,1,1,2,2,50,1309.8,72.43,5,9.58,77.38,0.306,1.3,Other,Direct,Family,SC,Bronze,DK,Yes,Cancelled,89.96
22631,34:06.9,10/9/2023,269,3,2,2,0,45,3202.0,73.67,10,9.77,79.92,0.074,0.95,Corporate,Direct,Family,HB,Bronze,NZ,No,Completed,416.47
178328,04:12.1,1/23/2024,41,3,1,1,1,48,4742.5,114.73,25,7.73,115.5,0.291,0.7,Other,OTA,Studio,SC,Bronze,MX,No,Cancelled,180.82
45165,21:29.9,1/13/2024,249,3,1,1,0,61,2161.6,163.72,0,9.87,179.03,0.289,0.7,Group,Direct,Presidential,SC,Silver,BE,Yes,Cancelled,368.25
19397,09:52.6,10/12/2024,223,1,1,1,2,47,958.5,157.69,0,13.27,158.96,0.33,0.95,Group,Direct,Executive,BB,Bronze,SG,Yes,NoShow,151.54
115361,20:52.1,1/29/2025,356,5,1,2,0,40,713.1,84.72,5,6.65,85.51,0.392,0.7,Leisure,Direct,Family,HB,Silver,BE,No,NoShow,270.27
79103,17:49.0,4/18/2025,361,2,1,1,1,28,2581.2,192.76,0,15.24,205.3,0.152,0.9,Leisure,TravelAgent,Presidential,BB,Platinum,BE,Yes,NoShow,349.57
112005,23:15.4,1/4/2024,363,6,1,2,1,47,1052.3,130.24,10,6.07,133.13,0.165,0.7,Other,Direct,Family,BB,Gold,SA,No,NoShow,477.93
112583,14:53.5,3/19/2024,228,3,1,2,0,56,2632.4,77.76,0,8.88,79.99,0.513,0.85,Other,Corporate,Family,SC,Gold,ZA,No,NoShow,203.81
19982,43:48.8,2/11/2025,63,3,1,2,0,35,6180.3,50.0,10,9.6,48.16,0.21,0.75,Leisure,OTA,Standard,BB,Silver,IT,No,NoShow,101.53
113083,34:22.2,10/24/2024,335,3,1,2,0,39,148.2,111.9,0,12.39,113.57,0.302,0.95,Corporate,Direct,Suite,BB,Silver,CA,No,NoShow,316.54
